source,#,bodyAR,bodyDV,takhrij
مجمع الزوائد، الهيثمي,4/53,إنِّي قَيَّنتُ عائشةَ لرسولِ اللهِ صلَّى اللهُ عليه وسلَّم، ثم جِئتُه فدَعوْتُه لجِلْوَتِها، فجاءَ فجلَس إلى جَنْبِها، فأتَى بعُسِّ لَبَنٍ فشَرِبَ، ثم ناوَلها فخَفَضتْ رَأْسَها واستَحْيَتْ، قالت أسماءُ: فانتَهَرْتُها، وقُلتُ لها: خُذي من يَدِ رسولِ اللهِ صلَّى اللهُ عليه وسلَّم، قالت: فأَخَذتْ فشَرِبَتْ شيئًا، ثم قال لها النَّبيُّ صلَّى اللهُ عليه وسلَّم: أَعطي تِرْبَكِ، قالت أسماءُ: فقُلتُ: يا رسولَ اللهِ، بل خُذْه فاشْرَبْ منه، ثم ناوِلْنيهِ من يَدِك فأَخَذَه فشَرِبَ منه، ثم ناوَلَنيهِ، قالت: فجَلَستُ ثم وَضَعتُ على رُكبَتي ثم طَفِقتُ أُديرُه وأَتبَعُه شَفَتَيَّ؛ لِأُصيبَ منه مَشرَبَ النَّبيِّ صلَّى اللهُ عليه وسلَّم، ثم قال لنِسْوَةٍ عندي: ناوِليهِنَّ، فقُلنَ: لا نَشْتَهيهِ، فقال النَّبيُّ صلَّى اللهُ عليه وسلَّم: لا تَجمَعْنَ جوعًا وكَذِبًا.,އެކަމަނާ ވިދާޅުވިއެވެ. ހަމަކަށަވަރުން ތިމަން، ރަސޫލާ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ ގެ އަރިހަށް ގެންދިޔުމަށްޓަކައި، ޢައިޝަތުގެފާނު ޒީނަތްތެރިކޮށްދެއްވީމެވެ. ދެން ތިމަން އެކަލޭގެފާނުގެ އަރިހަށް އައިސް، އެކަލޭގެފާނުގެ އަރިހުގައި އެކަމަނާ ކަޝްފުކުރެވިގެންވާ ހާލު ބައްލަވާލެއްވުމަށް ދެންނެވީމެވެ. އެކަލޭގެފާނު ވަޑައިގެން އެކަމަނާގެ އަރިހުގައި އިށީންދެވަޑައިގެން އިންނަވައިފިއެވެ. ދެން ބޮޑު ކިރުތައްޓެއް ގެނެވުނެވެ. އެއިން އެކަލޭގެފާނު ހިއްޕެވުމަށްފަހު އެކަމަނާއަށް އެއިން ދެއްވިއެވެ. ދެން އެކަމަނާ އިސްތަށުފުޅު ތިރިކުރެއްވިއެވެ. އަދި ލަދުފުޅުގަތެވެ. އަސްމާގެފާނު ވިދާޅުވިއެވެ. ފަހެ، ތިމަން އެކަމަނާއަށް ބާރަށް އެއްޗެއްބުނީމެވެ. އަދި ތިމަން އެކަމަނާއަށް ދެންނެވީމެވެ. ރަސޫލާ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ ގެ އަތްޕުޅުން ( ކިރުފޮދު ) ހިއްޕަވާށެވެ. އަސްމާގެފާނު ވިދާޅުވިއެވެ. ދެން އެކަމަނާ އެތަށިން މިންވަރެއް ހިއްޕެވިއެވެ. ރަސޫލާ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ އެކަމަނާއަށް ވިދާޅުވިއެވެ. ކަމަނާގެ އެކުވެރިޔާއަށްވެސް ދެއްވާށެވެ. އަސްމާގެފާނު ވިދާޅުވިއެވެ. ތިމަން ދެންނެވީމެވެ. އޭ ﷲގެ ރަސޫލާއެވެ! އަދި ކިއެއްތޯއެވެ. ކަލޭގެފާނު އެތަށިންނަންގަވާ އެއިން ހިއްޕަވާށެވެ. ދެން(އެއަށްފަހު) ކަލޭގެފާނުގެ އެ އަޅުގަނޑަށް ދެއްވާށެވެ. އެކަލޭގެފާނު އެތަށިނަންގަވައި، އެއިން މިންވަރެއް ހިއްޕެވުމަށްފަހު، އަހުރެންނަށް ދެއްވިއެވެ. އަސްމާގެފަނު ވިދާޅުވިއެވެ. ދެން ތިމަން އިށީންދެ، ތިމަންގެ ކަކޫމަތީގައި އެތަށި ބަހައްޓައިފީމެވެ. އެއަށްފަހު، އެބުއިމާއިގެން ކުރިޔަށް ދިއުމަށްޓަކައި އެތަށިނަގާ ކޮންމެހެންވެސް އެކަލޭގެފާނު ހިއްޕެވި އެއްޗަކުން ( އެހިއްޕެވި ދިމާއަކުން ) ބުއިމަށްޓަކައި އޭގައި ތުންފަތްޖެހީމެވެ. ދެން އެއަށްފަހު ތިމަންކައިރީގައި ތިބި އަންހެން ބޭކަނބަލުންނަށް ( ނިސްބަތްކުރައްވައި ) އެކަލޭގެފާނު ޙަދިޘްކުރެއްވިއެވެ. އެކަނބަލުންނަށްވެސް ދެއްވާށެވެ. ދެން އެކަނބަލުން ދެންނެވިއެވެ. އަޅުގަނޑުމެން އެބޯހިތެއް ނުވެއެވެ. ދެން އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ބަނޑުހައިހޫނުކަމާއި ދޮގުހެދުމާއި ( ދެކަން ) އެއްނުކުރައްވާށެވެ.”,
مجموع الفتاوى، ابن تيمية,44723,إذا دخلَ أَهلُ الجنَّةِ الجنَّةَ نادى منادٍ: يا أَهلَ الجنَّةِ إنَّ لَكُم عندَ اللَّهِ موعِدًا يريدُ أن يُنجزَكموه فيقولون: ما هو؟ ألم يبيِّضْ وجوهَنا ويثقِّل موازينَنا ويُدخِلْنا الجنَّةَ ويُجِرْنا من النَّار؛ قال فيَكشفُ الحجابَ فينظرونَ إليْهِ فما أعطاهم شيئًا أحبَّ إليْهم من النَّظرِ إليْهِ وَهيَ الزِّيادةُ,ޞުހައިބް رضي الله عنه ވިދާޅުވިއެވެ. ރަސޫލުﷲ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމް ( لِّلَّذِينَ أَحْسَنُواْ ٱلْحُسْنَىٰ وَزِيَادَةٌ ) މިއާޔަތުގެ މާނައިގައި ޙަދީޘް ކުރެއްވިއެވެ. “ސުވަރުގޭގެ އަހުލުވެރިން ސުވަރުގެއަށް ވަދެ ނަރަކައިގެ އަހުލުވެރިން ނަރަކައަށް ވަނުމުން، ގޮވާލައްވާ ބޭކަލަކު ގޮވާލައްވާނެއެވެ. އެ ސުވަރުގޭގެ އަހުލުވެރިންނޭވެ! ﷲ ތަޢާލާ ތިޔަބައިމީހުންގެ މައްޗަށް އެ އިލާހުގެ ނިޢުމަށް ފުރިހަމަ ކުރެއްވުމަށްޓަކައި މަޥްޢިދެއް ކަނޑައަޅުއްވައިފިއެވެ. އެހިނދު އެބައިމީހުން ދަންނަވާނެއެވެ. އެއީ ކޮން ނިޢުމަތެއްތޯއެވެ؟ އެ އިލާހު އަހުރެމެންގެ މޫނުތައް އަލި ނުކުރައްވާ ހެއްޔެވެ؟ އަހުރެމެންގެ (ހެޔޮކަމުގެ) ފަތް ބަރުނުކުރައްވާ ހެއްޔެވެ؟ އަހުރެމެން ނަރަކައިން ދުރުކުރައްވާ ސުވަރުގެ ނުވައްދަވާހެއްޔެވެ؟ (އެބަހީ: އެހުރިހާ ނިޢުމަތެއްވެސް އެ އިލާހު ވަނީ އަހުރެމެންނަށް ދެއްވާފައެވެ. ދެން އެއަށްފަހުގައި ވަނީ ފަހެ ކޮން ނިޢުމަތެއްތޯއެވެ؟). ދެން ﷲ ތަޢާލާ އެބައިމީހުންނަށްޓަކައި ކަޝްފުވެވޮޑިގަންނަވާނެއެވެ. ފަހެ އެހިނދުން އެ އިލާހު ދުށުމަށްވުރެ ލޮބްވެތިކަން ބޮޑު ކަމެއް އެބައިމީހުންނަކަށް ނުވެއެވެ. الزيادة ގެމާނައަކީ އެއީއެވެ.),
مجموع الفتاوى، ابن تيمية,24/171,تفترقُ أمَّتي على ثلاثٍ وسبعينَ فرقة كلُّهُم في النَّارِ إلَّا واحدةٌ قيل يا رسولَ اللَّهِ و مَن هيَ قال من كان على مثلِ ما أنا عليه اليومُ وأصحابي وفي روايةٍ هي الجماعَةُ وفي روايةٍ يدُ اللَّهِ على الجماعةِ,އެބައިމީހުންނަކީ މިއަދު ތިމަންކަލޭގެފާނާއި ތިމަންކަލޭގެފާނުގެ ޞަޙާބީން ތިއްބެވި ގޮތުގައި ވާނޭ މީހުންނެވެ.,
مختصر المقاصد، الزرقاني,806,عن أبي الدرداء: لِكلِّ مَقامٍ مَقالٌ، ولِكلِّ زَمانٍ رِجالٌ.,އަބުއްދަރްދާ ވިދާޅުވިއެވެ: ”ކޮންމެ މަގާމަކަށް އެކަށޭނަ ބަހެއް ވެއެވެ. އަދި ކޮންމެ ޒަމާނަކަށް އެކަށޭނަ ފިރިހެނުންތަކެއް ވެއެވެ.“,
مسند الدارمي,608,أَخْبَرَنَا مُحَمَّدُ بْنُ كَثِيرٍ ، عَنِ الْأَوْزَاعِيِّ ، عَنْ حَسَّانَ قَالَ : كَانَ جِبْرِيلُ يَنْزِلُ عَلَى النَّبِيِّ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - بِالسُّنَّةِ كَمَا يَنْزِلُ عَلَيْهِ بِالْقُرْآنِ .,"ޙައްސާނު ބްނު ޢަޠިއްޔާرحمه الله ގެ އަރިހުން ރިވާވެގެންވެއެވެ. «كَانَ جِبْرِيلُ يَنْزِلُ عَلَى النَّبِيِّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِالسُّنَّةِ، كَمَا يَنْزِلُ عَلَيْهِ بِالْقُرْآنِ» މާނައީ: ""ނަބިއްޔާ ﷺ ގެ މައްޗަށް ގުރްއާނައިގެން ޖިބްރީލުގެފާނު ފައިބާވަޑައިގަންނަވާ ފަދައިން، ސުންނަތައިގެން އެކަލޭގެފާނުގެ މައްޗަށް ފައިބާވަޑައިގަންނަވައެވެ."" سنن الدارمي: 108، والمراسيل لأبي داود: 536.",
مسند الدارمي,1815,أَخْبَرَنَا يَزِيدُ بْنُ هَارُونَ ، أَنْبَأَنَا أَصْبَغُ ، عَنِ الْقَاسِمِ بْنِ أَبِي أَيُّوبَ ، عَنْ سَعِيدٍ ، عَنِ ابْنِ عَبَّاسٍ ، عَنِ النَّبِيِّ - صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ - قَالَ : مَا مِنْ عَمَلٍ أَزْكَى عِنْدَ اللهِ - عَزَّ وَجَلَّ - وَلَا أَعْظَمَ أَجْرًا مِنْ خَيْرٍ يَعْمَلُهُ فِي عَشْرِ الْأَضْحَى . قِيلَ : وَلَا الْجِهَادُ فِي سَبِيلِ اللهِ ؟ قَالَ : وَلَا الْجِهَادُ فِي سَبِيلِ اللهِ - عَزَّ وَجَلَّ - إِلَّا رَجُلٌ خَرَجَ بِنَفْسِهِ وَمَالِهِ فَلَمْ يَرْجِعْ مِنْ ذَلِكَ بِشَيْءٍ . قَالَ : وَكَانَ سَعِيدُ بْنُ جُبَيْرٍ إِذَا دَخَلَ أَيَّامُ الْعَشْرِ اجْتَهَدَ اجْتِهَادًا شَدِيدًا حَتَّى مَا يَكَادُ يَقْدِرُ عَلَيْهِ .,"އަދިވެސް އިބްނު ޢައްބާސް رضي الله عنهما ގެ އަރިހުން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ ޙަދީޘްކުރެއްވިއެވެ. އަޟްޙާގެ (ޛުލްޙިއްޖާ މަހުގެ ފުރަތަމަ) ދިހަ ދުވަހު ކުރާ އަމަލުތަކަށްވުރެ، ﷲގެ ޙަޟުރަތުގައި އެއަމަލުތަކެއްގެ އިތުރުކަން ބޮޑު އަދި މަތިވެރި އަޖުރު ލިބޭ އަމަލެއް ނުވެއެވެ.”
//
ނަބިއްޔާ ޙަދީޘްކުރެއްވިއެވެ. ”މިދިހަ ދުވަސް (ޛުލްޙިއްޖާ މަހުގެ ފުރަތަމަ ދިހަ ދުވަސް) ފިޔަވައި ﷲ ތަޢާލާގެ ހަޒްރަތުގައި ހެޔޮ އަމަލުކުރުން ލޮބުވެތިކަންބޮޑު އެހެން ދުވަސްތަކެއް ނުވެއެވެ “",
مسند الروياني,239,نا أَبُو بَكْرٍ، نا سَعِيدُ بْنُ أَبِي مَرْيَمَ، نا نَافِعُ بْنُ يَزِيدَ، حَدَّثَنِي بَكْرُ بْنُ عَمْرٍو، حَدَّثَنِي شُعَيْبُ بْنُ زُرْعَةَ، أَنَّهُ سَمِعَ عُقْبَةَ بْنَ عَامِرٍ يَقُولُ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: «‌يَخْرُجُ ‌مِنْ ‌أُمَّتِي ‌أَقْوَامٌ ‌يَشْرَبُونَ ‌الْقُرْآنَ ‌كَشُرْبِهِمُ ‌اللَّبَنَ»,ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާގެ އުއްމަތުގެ މީސްތަކުން ތެރެއިން، އެބައިމީހުން ކިރު ބޯފަދައިން، ގުރްއާން ބޯލާނެ މީހުން ނުކުންނާނެއެވެ.“,صححه الألباني في صحيح الجامع 3653
مسند الشافعي,275,أنَّ رجُلًا سَأَلَ النَّبيَّ صلَّى اللهُ عليه وسلَّم عن إتْيانِ النِّساءِ في أدْبارِهنَّ، فقال: حَلالٌ، فلمَّا ولَّى دَعاهُ، فقال: كيف قلْتَ؟ في أيِّ الخُرْبتَينِ، أو في أيِّ الخُرْزتَينِ، أو في أيِّ الخُصفتَينِ؛ أمِنْ دُبُرِها في قُبُلِها؟ فنعَمْ، أمْ مِن دُبُرِها في دُبِرِها؟ فلا؛ إنَّ اللهَ لا يَسْتحيي مِن الحقِّ، لا تَأْتوا النِّساءَ في أدْبارِهنَّ.,އަންހެނުންގެ ފުރަގަސްފަރާތް ބޭނުންކުރުމާއި ބެހޭގޮތުން ނުވަތަ ފިރިހެނާ އޭނާގެ އަނބިމީހާގެ ފުރަގަސްފަރާތަށް ޖިމާޢުވުމާއި ބެހޭގޮތުން ހަމަކަށަވަރުން މީހަކު ރަސޫލާ صلى الله عليه و سلمގެ އަރިހުގައި ސުވާލު ދެންނެވިއެވެ. އެހިނދު އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ޙަލާލެވެ. ދެން އޭނާ ދާން އެނބުރިލި ހިނދު އެކަލޭގެފާނު އޭނާއަށް ގޮވާލެއްވިއެވެ. ނުވަތަ އޭނާ ގެނައުމަށް އަމުރުކުރައްވައި ގޮވާލައްވައި ހަދީޘްކުރެއްވިއެވެ. ތިޔަބުނުއްވީ ކީކޭހެއްޔެވެ؟ ޢައުރައިގެ ކޮންގުނަވަނަކަށް ހެއްޔެވެ؟ ނުވަތަ ކޮން ލޯވަޅަކަށް ހެއްޔެވެ؟ ނުވަތަ ކޮން ބާގަނޑަކަށްހެއްޔެވެ؟ އެއަންހެނާގެ ފަހަތުން ކުރިމަތިފަރާތުދޮރަށް ހެއްޔެވެ؟ އެހެންވެއްޖެނަމަ އާނއެކެވެ. ނަމަވެސް އޭނާގެ ފުރަގަހުން ގެންގޮސް ފުރަގަސްފަރާތުގެ ދޮރަށް ޖިމާޢުވުން ދަންނައެވެ! ފަހެ ނޫނެކެވެ! ފަހެ ޙައްގު ފާޅުކުރެއްވުމަށް ﷲ ސުބުޙާނަހޫ ވަތަޢާލަ ލަދުވެތިވެވޮޑިގެންނުވެއެވެ. ތިޔަބައިމީހުން އަންހެނުންގެ ފުރަގަސްފަރާތުގެ ދޮރަށް ޖިމާޢުވުނުވާށެވެ.,
مسند الشاميين، الطبراني,2118,عَنْ عُبَادَةَ بْنِ الصَّامِتِ قَالَ قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَنِ اسْتَغْفَرَ لِلْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ كَتَبَ اللَّهُ لَهُ بِكُلِّ مُؤْمِنٍ وَمُؤْمِنَةٍ حَسَنَةً,ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ފިރިހެން މުއުމިނުންނާއި އަންހެން މުއުމިނުންނަށް ފާފަ ފުއްސެވުން އެދި ދަންނަވައިފި މީހަކަށް، (އެއިން) ކޮންމެ ފިރިހެން މުއުމިނަކާއި އަންހެން މުއުމިނަކަށް ﷲ އޭނާއަށް ހެޔޮކަމެއް ލިޔުއްވާނެއެވެ.“,
مسند الفاروق، ابن كثير,2/536,قال لي عمرُ بنُ الخطَّابِ : يا زيادُ هل تدري ما يهدِمُ دعائمَ الإسلامِ ؟ قلتُ : لا . قال : زَلَّةُ العالِمِ وجِدالُ المُنافقِ بالقرآنِ وحكمُ الأئمَّةِ المُضلِّين,(އިސްލާމްކަން) މުގުރައިލެވެނީ ޢިލްމުވެރިންގެ ކުށް ޖެހުމާއި، ގުރުއާނާއިމެދު މުނާފިގުން ކުރާ ޖަދަލާއި، މަގުފުރެދިނިވި އިމާމުންގެ ވެރިކަމުންނެވެ.,
مصنف ابن أبي شيبة,7545,عن نافع، قال: بلغ عمر بن الخطاب أن ناسا يأتون الشجرة التي بويع تحتها، قال: فأمر بها فقطعت.,އިބުން އަބީ ޝައިބާ އެކަލޭގެފާނުގެ މުޞަންނަފުގައި ނާފިޢުގެ އަރިހުން ރިވާކުރައްވާފައިވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. “އެގަހެއްގެ ދަށުގައި ބައިއަތު ހިފުނު ގަސްދޮށަށް ބަޔަކު ގޮސްހަދާކަން ޢުމަރު ބުން ޚައްޠާބާ ހަމަޔަށް ފޯރިއެވެ. ނާފިޢުގެފާނު ވިދާޅުވިއެވެ. “ޢުމަރުގެފާނު އަމުރުކުރެއްވުމުން އެގަސް ކަނޑާލެވުނެވެ.”,
مصنف ابن أبي شيبة,26949,حَدَّثَنَا هُشَيْمٌ ، عَنْ مُجَالِدٍ ، عَنِ الشَّعْبِيِّ ، عَنْ جَابِرٍ : أَنَّ عُمَرَ بْنَ الْخَطَّابِ أَتَى النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ بِكِتَابٍ أَصَابَهُ مِنْ بَعْضِ الْكُتُبِ ، فَقَالَ : يَا رَسُولَ اللهِ ! إِنِّي أَصَبْتُ كِتَابًا حَسَنًا مِنْ بَعْضِ أَهْلِ الْكِتَابِ ، قَالَ : فَغَضِبَ وَقَالَ : أَمُتَهَوِّكُونَ فِيهَا يَا ابْنَ الْخَطَّابِ ؟ وَالَّذِي نَفْسِي بِيَدِهِ لَقَدْ جِئْتُكُمْ بِهَا بَيْضَاءَ نَقِيَّةً ، لَا تَسْأَلُوهُمْ عَنْ شَيْءٍ فَيُخْبِرُوكُمْ بِحَقٍّ فَتُكَذِّبُوا بِهِ ، أَوْ بِبَاطِلٍ فَتُصَدِّقُوا بِهِ ، وَالَّذِي نَفْسِي بِيَدِهِ لَوْ أَنَّ مُوسَى كَانَ حَيًّا الْيَوْمَ مَا وَسِعَهُ إِلَّا أَنْ يَتَّبِعَنِي .,"ޖާބިރު ބްނު ޢަބްދިﷲ رضي الله عنه ގެ އަރިހުން ރިވާވެެގެންވެއެވެ: ""ފޮތުގެ އަހުލުވެރިންގެ ތެރެއިން ބަޔަކުގެ ކައިރިން ހޯދި ފޮތެއް ހިފައިގެން ޢުމަރު ބްނުލް ޚައްޠާބު، ނަބިއްޔާ ؛ ގެ އަރިހަށް ވަޑައިގެންނެވިއެވެ. ދެން އެކަލޭގެފާނު އެފޮތް ނަބިއްޔާ ؛ އަށް ކިޔަވާވިދާޅުވުމުން އެކަލޭގެފާނު ކޯފާއިސްކުރެއްވިއެވެ. އަދި ޙަދީޘްކުރެއްވިއެވެ: 'އޭ ޚައްޠާބުގެ ދަރިޔާއެވެ! (ޔަހޫދީންނާއި ނަޞާރާއިން އެބައިމީހުންގެ ދީނާއި ފޮތާއިމެދު ހައިރާންކަމެއްގައި ދެއަތަށް ކިރިކިރިތިބި ފަދައިން ތިޔަބައިމީހުންވެސް) އެކަމުގައި ޙައިރާންކަމުގައި ދެއަތަށް ކިރިކިރިވަނީ ހެއްޔެވެ؟! ތިމަންކަލޭގެފާނު ނަފްސު އެފަރާތެއް އަތްޕުޅުގައިވާ ފަރާތް ގަންދެއްވާ ވިދާޅުވަމެވެ. ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނު އެމިއްލަތަކާއިގެން ތިޔަބައިމީހުންގެ ގާތަށް މިވަޑައިގެންނެވީ ސާފުވެ ހުދުވެ (ބަޔާންވެގެންވާ) ހާލުގައިއެވެ. ތިޔަބައިމީހުން އެބައިމީހުންގެ ގާތުން ކަމަކުން ސުވާލުނުކުރާށެވެ. ދެން އެބައިމީހުން ތިޔަބައިމީހުންނަށް ޙައްގުގޮތުން ޚަބަރުދިނުމުން ތިޔަބައިމީހުން އެކަންތައް ދޮގުކޮށް ނުވަތަ އެބައިމީހުން ބާޠިލުން ޚަބަރުދިނުމުން ތިޔަބައިމީހުން އެކަންތައް ތެދުކޮށްފާނެއެވެ. އެފަރާތެއްގެ އަތްޕުޅުގައި ތިމަންކަލޭގެފާނު ނަފްސުވާ ފަރާތް ގަންދެއްވާ ވިދާޅުވަމެވެ. މޫސާ ދިރިހުންނެވި ނަމަވެސް ތިމަންކަލޭގެފާނަށް ތަބަޢަވުން ނޫންގޮތެއް އެކަލޭގެފާނަށް ތަނަވަސްވެގެންނުވެއެވެ."" رواه أحمد في المسند: 15156",
