bodyAR,bodyDV
«إِذَا رَأَى أَحَدُكُم مِنْ أَخِيهِ، أَوْ مِنْ نَفْسِهِ، أَوْ مِنْ مَالِهِ مَا يُعْجِبُهُ [فَلْيَدْعُ لَهُ بِالْبَرَكَةِ] فَإِنَّ العَيْنَ حَقٌّ»[290].,"“ތިޔަބައިމީހުންކުރެ މީހަކު އޭނާގެ އަޚާއާމެދު، ނުވަތަ އަމިއްލަ ނަފްސާމެދު، ނުވަތަ އޭނާގެ މުދަލާމެދު ކަމުދާ ކަމެއް ފެނިއްޖެނަމަ، ފަހެ [ބަރަކާތްލެއްވުން އެދި އޭނާއަށް ދުޢާކުރާހުށިކަމެވެ]. ފަހެ ހަމަކަށަވަރުން އެސްފީނާއަކީ ޙަޤީޤަތެކެވެ."" [290]."
[290] مسند أحمد (4/447) برقم (15700)، وابن ماجه برقم (3508)، ومالك (3/118-119)، وصححه الألباني في صحيح الجامع (1/212)، وانظر تحقيق زاد المعاد للأرناؤوط (4/170).,[290] ރިވާކުރެއްވީ އަޙްމަދު 4/447 ގެ ނަމްބަރު 15700 ގައި، އަދި އިބްނު މާޖާގެ ނަމްބަރު 3508 ގައި، އަދި މާލިކު 3/ 118-119 ގައެވެ. އަދި ޞަޙީޙުލް-ޖާމިޢުގެ 1/212 ގައި އަލް-އަލްބާނީ މި ޙަދީޘް ޞައްޙަކުރެއްވިއެވެ. އަދި އަލް-އަރްނާއޫޠުގެ ޒާދުލް-މަޢާދުގެ ތަޙްޤީޤު 4/170 ބައްލަވާށެވެ.
126. مَا يُقَالُ عِنْدَ الفَزَعِ,126. ބިރުގަނެ ސިހޭހިނދު ކިޔާ ބަސް
«لَا إِلَهَ إِلَّا اللَّهُ!»[291].,"«لَا إِلَهَ إِلَّا اللَّهُ!»
 މާނައީ: ""ﷲ މެނުވީ ޙައްޤުވެގެން އަޅުކަންވެވޭ އިލާހަކު ނުވެއެވެ."" [291]."
[291] البخاري مع الفتح (6/381) برقم (3346)، ومسلم (4/2208) برقم (2880).,[291] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 6/381 ގެ ނަމްބަރު 3346 ގައި، އަދި މުސްލިމް 4/2208 ގެ ނަމްބަރު 2880 ގައެވެ.
لَا إِلَهَ إِلَّا اللَّه,ލާ އިލާހަ އިއްލައްލޯހް
127. مَا يَقُولُ عِنْدَ الذَّبْحِ أَوِ النَّحْرِ,127. ޛަބަޙަކޮށް ކަތިލާހިނދު ކިޔަންވީ ދުޢާ
«بِسْمِ اللَّهِ وَاللَّهُ أَكْبَرُ [اللَّهُمَّ مِنْكَ وَلَكَ] اللَّهُمَّ تَقَبَّلْ مِنِّي»[292].,"«بِسْمِ اللَّهِ وَاللَّهُ أَكْبَرُ [اللَّهُمَّ مِنْكَ وَلَكَ] اللَّهُمَّ تَقَبَّلْ مِنِّي»
 މާނައީ: ""ﷲ ގެ އިސްމުފުޅުން ކަތިލަމެވެ. އަދި އެންމެ ބޮޑީ ﷲ އެވެ. އޭ ﷲ އެވެ! (މި ޤުރުބާނީވަނީ) އިބައިލާހުގެ ޙަޟްރަތުން އަދި އިބައިލާހުގެ ޙަޟްރަތަށެވެ. އޭ ﷲ އެވެ! މި އަޅާގެ ފުށުން ޤަބޫލުކުރައްވާށިއެވެ."" [292]."
[292] مسلم (3/1557) برقم (1967)، والبيهقي (9/287) وما بين المعقوفين للبيهقي (9/287) وغيره، والجملة الأخيرة سقتها بالمعنى من رواية مسلم.,[292] ރިވާކުރެއްވީ މުސްލިމް 3/1557 ގެ ނަމްބަރު 1967 ގައި، އަދި އަލް-ބައިހަޤީ 9/287 ގައެވެ. އަދި ބުރެކެޓްގައިވާ ބަޔަކީ އަލް-ބައިހަޤީ 9/287 ގައި އަދި އެހެން ބޭފުޅުން ރިވާކުރެއްވި ބައެކެވެ. އަދި ފަހު ޖުމްލައަކީ މުސްލިމްގެ ރިވާޔަތުން މާނައިގެ ގޮތުން އަހަރެން ގެނައި ބައެކެވެ.
بِسْمِ اللَّهِ وَاللَّهُ أَكْبَرُ [اللَّهُمَّ مِنْكَ وَلَكَ] اللَّهُمَّ تَقَبَّلْ مِنِّي,ބިސްމިއްލާހި، ވައްލޯހު އަކްބަރު، އައްލޯހުންމަ މިންކަ ވަލަކަ، އައްލޯހުންމަ ތަޤައްބަލް މިންނީ
128. مَا يَقُولُ لِرَدِّ كَيْدِ مَرَدَةِ الشَّيَاطِينِ,128. މާރިދު ޝައިޠާނުންގެ މަކަރާއި ރޭވުން ދުރުކުރަން ކިޔާނޭ ކިޔުން
«أَعُوذُ بكَلِمَاتِ اللَّهِ التَّامَّاتِ الَّتِي لَا يُجَاوِزُهُنَّ بَرٌّ وَلَا فَاجِرٌ: مِنْ شَرِّ مَا خَلَقَ، وَبَرَأَ وَذَرَأَ، وَمِنْ شَرِّ مَا يَنْزِلُ مِنَ السَّمَاءِ، وَمِنْ شَرِّ مَا يَعْرُجُ فيهَا، وَمِنْ شَرِّ مَا ذَرَأَ فِي الأَرْضِ، وَمِنْ شَرِّ مَا يَخْرُجُ مِنْهَا، وَمِنْ شَرِّ فِتَنِ اللَّيْلِ وَالنَّهَارِ، وَمِنْ شَرِّ كُلِّ طَارِقٍ إِلَّا طَارِقًا يَطْرُقُ بِخَيْرٍ يَا رَحْمَنُ»[293].,"«أَعُوذُ بكَلِمَاتِ اللَّهِ التَّامَّاتِ الَّتِي لَا يُجَاوِزُهُنَّ بَرٌّ وَلَا فَاجِرٌ: مِنْ شَرِّ مَا خَلَقَ، وَبَرَأَ وَذَرَأَ، وَمِنْ شَرِّ مَا يَنْزِلُ مِنَ السَّمَاءِ، وَمِنْ شَرِّ مَا يَعْرُجُ فيهَا، وَمِنْ شَرِّ مَا ذَرَأَ فِي الأَرْضِ، وَمِنْ شَرِّ مَا يَخْرُجُ مِنْهَا، وَمِنْ شَرِّ فِتَنِ اللَّيْلِ وَالنَّهَارِ، وَمِنْ شَرِّ كُلِّ طَارِقٍ إِلَّا طَارِقًا يَطْرُقُ بِخَيْرٍ يَا رَحْمَنُ»
 މާނައީ: ""ހެޔޮލަފާ މީހަކަށްވެސް އަދި ނުބައި ފާޖިރު މީހަކަށްވެސް، އެ ކަލިމަފުޅުތައް ފަހަނައަޅައި ނުދެވޭ، ﷲ ގެ ފުރިހަމަ ކަލިމަފުޅުތައް މެދުވެރިކޮށް، އެ އިލާހު ޚަލްޤުކުރައްވާ، ނެރުއްވާ، ހެއްދެވި ކޮންމެ އެއްޗެއްގެ ނުބައިކަމުންނާއި، އުޑުން ފައިބާ ކޮންމެ އެއްޗެއްގެ ނުބައިކަމުންނާއި، އުޑަށް އަރައިގެންދާ ކޮންމެ އެއްޗެއްގެ ނުބައިކަމުންނާއި، އަދި ބިންމަތީގައި އެ އިލާހު އުފައްދަވާ ލެއްވި ކޮންމެ އެއްޗެއްގެ ނުބައިކަމުންނާއި، އަދި އެ ބިމުން ނިކުންނަ ކޮންމެ އެއްޗެއްގެ ނުބައިކަމުންނާއި، އަދި ރޭގަނޑާއި ދުވާލުގެ ފިތުނަތަކުގެ ނުބައިކަމުންނާއި، އަދި ހެޔޮކަމަކާގެން ރޭގަނޑު އައިސް ޓަކިޖަހާ ފަރާތެއް ފިޔަވައި ރޭގަނޑު އަންނަ ކޮންމެ ކަމެއް (ނުވަތަ މީހެއް އަދި އެއްޗެއްގެ) ނުބައިކަމުން މި އަޅާ ރައްކާތެރިކަން އެދެމެވެ. އޭ ރަޙްމާނުވަންތަ އިލާހެވެ."" [293]."
[293] أحمد (3/419) برقم (15461) بإسناد صحيح، وابن السني برقم (637)، وصحح إسناده الأرناؤوط في تخريجه للطحاوية (ص133)، وانظر: مجمع الزوائد (10/127).,[293] ރިވާކުރެއްވީ އަޙްމަދު 3/419 ގެ ނަމްބަރު 15461 ގައި ޞައްޙަ ސަނަދަކުންނެވެ. އަދި އިބްނުއް ސުންނީ ނަމްބަރު 637 ގައެވެ. އަދި އައް-ޠަޙާވިއްޔާގެ ތަޚްރީޖުގެ ޞ 133 ގައި އަލް-އަރްނާއޫޠު އޭގެ ސަނަދު ޞައްޙަކުރިއެވެ. އަދި މަޖްމަޢުއް-ޒަވާއިދުގެ 10/127 ބައްލަވާށެވެ.
أَعُوذُ بكَلِمَاتِ اللَّهِ التَّامَّاتِ الَّتِي لَا يُجَاوِزُهُنَّ بَرٌّ وَلَا فَاجِرٌ: مِنْ شَرِّ مَا خَلَقَ، وَبَرَأَ وَذَرَأَ، وَمِنْ شَرِّ مَا يَنْزِلُ مِنَ السَّمَاءِ، وَمِنْ شَرِّ مَا يَعْرُجُ فيهَا، وَمِنْ شَرِّ مَا ذَرَأَ فِي الأَرْضِ، وَمِنْ شَرِّ مَا يَخْرُجُ مِنْهَا، وَمِنْ شَرِّ فِتَنِ اللَّيْلِ وَالنَّهَارِ، وَمِنْ شَرِّ كُلِّ طَارِقٍ إِلَّا طَارِقًا يَطْرُقُ بِخَيْرٍ يَا رَحْمَن,އަޢޫޛު ބިކަލިމާތިއްލާހިއް ތާއްމާތިއް ލަތީ ލާ ޔުޖާވިޒުހުންނަ ބައްރުން ވަލާ ފާޖިރުން: މިން ޝައްރި މާ ޚަލަޤަ، ވަބަރައަ ވަޛަރައަ، ވަމިން ޝައްރި މާ ޔަންޒިލު މިނައް ސަމާއި، ވަމިން ޝައްރި މާ ޔަޢްރުޖު ފީހާ، ވަމިން ޝައްރި މާ ޛަރައަ ފިލްއަރްޟި، ވަމިން ޝައްރި މާ ޔަޚްރުޖު މިންހާ، ވަމިން ޝައްރި ފިތަނިއް ލައިލި ވަންނަހާރި، ވަމިން ޝައްރި ކުއްލި ޠާރިޤިން އިއްލާ ޠާރިޤަން ޔަޠްރުޤު ބިޚައިރިން ޔާ ރަޙްމާން
129. الاستِغْفَارُ والتَّوبَةُ,129. ފާފަފުއްސެވުމަށް އެދުމާއި ތައުބާވުން
قَالَ رَسُولُ اللَّهِ ﷺ:,ﷲ ގެ ރަސޫލާ ﷺ ޙަދީޘްކުރެއްވިއެވެ:
«وَاللَّهِ إِنِّي لأَسْتَغفِرُ اللَّهَ وَأَتُوبُ إِلَيْهِ فِي اليَوْمِ أَكْثَرَ مِنْ سَبْعِينَ مَرَّةٍ»[294].,"""ﷲ ގަންދީ ބުނަމެވެ! ތިމަންކަލޭގެފާނު ދުވާލަކު ހަތްދިހަޔަށްވުރެ ގިނަ ފަހަރު ﷲ ގެ ޙަޟްރަތުން ފާފަފުއްސެވުމަށް އެދި އަދި އެއިލާހުގެ ޙަޟްރަތަށް ތައުބާވަމެވެ."" [294]."
[294] البخاري مع الفتح (11/101) برقم (6307).,[294] ރިވާކުރެއްވީ އަލް-ބުޚާރީ، ފަތުޙުލް-ބާރީއާއެކުވާ ފޮތުގެ 11/101 ގެ ނަމްބަރު 6307 ގައެވެ.
وَقَالَ ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«يَا أَيُّهَا النَّاسُ تُوبُوا إِلَى اللَّهِ فَإِنِّي أَتُوبُ فِي اليَوْمِ إِلَيْهِ مِائَةَ مَرَّةٍ»[295].,"""އޭ މީސްތަކުންނޭވެ! ތިޔަބައިމީހުން ﷲ އަށް ތައުބާވާށެވެ. ފަހެ ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނު ދުވަހަކު ސަތޭކަ ފަހަރު އެކަލާނގެ ޙަޟްރަތަށް ތައުބާވެލައްވަމެވެ."" [295]."
[295] مسلم (4/2076) برقم (2702).,[295] ރިވާކުރެއްވީ މުސްލިމް 4/2076 ގެ ނަމްބަރު 2702 ގައެވެ.
وَقَالَ ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«مَنْ قَالَ:,«މިހެން ކިޔައިފި މީހާ:
أَسْتَغْفِرُ اللَّهَ العَظيمَ الَّذِي لَا إِلَهَ إِلَّا هُوَ الحَيُّ القَيُّوُمُ وَأَتُوبُ إِلَيهِ،,"أَسْتَغْفِرُ اللَّهَ العَظيمَ الَّذِي لَا إِلَهَ إِلَّا هُوَ الحَيُّ القَيُّوُمُ وَأَتُوبُ إِلَيهِ
 މާނައީ: ""އެ އިލާހު ފިޔަވައި ޙައްޤުވެގެން އަޅުކަންވެވޭ އެހެން އެއްވެސް އިލާހަކު ނުވާ، ދިރިދެމިވޮޑިގެންވާ، އަބަދަށް ޤާއިމުވެވޮޑިގެންވާ، މަތިވެރި މާތް ﷲ ގެ ޙަޟްރަތުން އަޅުގެ ފާފަފުއްސެވުމަށް އެދެމެވެ. އަދި އެއިލާހުގެ ޙަޟްރަތަށް ތައުބާވަމެވެ."""
أَسْتَغْفِرُ اللَّهَ العَظيمَ الَّذِي لَا إِلَهَ إِلَّا هُوَ الحَيُّ القَيُّوُمُ وَأَتُوبُ إِلَيه,އަސްތަޣްފިރުއްލޯހަލް ޢަޡީމައް ލަޛީ ލާ އިލާހަ އިއްލާ ހުވަލް ޙައްޔުލް ޤައްޔޫމު ވައަތޫބު އިލައިހް
غَفَرَ اللَّهُ لَهُ وَإِنْ كَانَ فَرَّ مِنَ الزَّحْفِ»[296].,ހަނގުރާމައިން ފިލައި ރައްކާވެފައި ހުރިނަމަވެސް ﷲ އޭނާއަށް ފާފަފުއްސަވާދެއްވާނެއެވެ.» [296].
[296] أبو داود (2/85) برقم (1517)، والترمذي (5/569) برقم (3577)، والحاكم وصححه ووافقه الذهبي (1/511) وصححه الألباني، انظر: صحيح الترمذي (3/182) وجامع الأصول لأحاديث الرسول ﷺ (4/389-390) بتحقيق الأرناؤوط.,[296] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 2/85 ގެ ނަމްބަރު 1517 ގައި، އަދި އައް-ތިރްމިޛީ 5/569 ގެ ނަމްބަރު 3577 ގައެވެ. އަދި އަލް-ޙާކިމު 1/511 ގައި އެ ޙަދީޘް ނެރުއްވާ، ޞައްޙަކުރައްވާ، އަދި އައް-ޛަހަބީވެސް އެއަށް އެއްބަސްވެވަޑައިގަތެވެ. ޞަޙީޙުއް-ތިރްމިޛީގެ 3/182 އަދި އަލް-އަރްނާއޫޠުގެ ޠަޙްޤީޤުން ޖާމިޢުލް-އުޞޫލި ލިއަޙާދީޘިއް-ރަސޫލި ﷺ ގެ 4/ 389-390 ބައްލަވާށެވެ.
وَقَالَ ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«أَقْرَبُ مَا يَكُونُ الرَّبُّ مِنَ العَبْدِ فِي جَوْفِ اللَّيْلِ الآخِرِ فَإِنِ اسْتَطَعْتَ أَنْ تَكُونَ مِمَّنْ يَذْكُرُ اللَّهَ فِي تِلْكَ السَّاعَةِ فَكُنْ»[297].,"""ރައްބު އަޅާއާ އެންމެ ކުއްތަންވެވޮޑިގެންވަނީ ރޭގަނޑުގެ އެންމެ ފަހުބައިގައެވެ. ފަހެ އެ ވަޤުތުގައި ﷲ ގެ ހަނދުމަކޮށް ޛިކުރުކުރާ މީހުންގެ ތެރޭގައި ތިބާވާން ކުޅަދާނަވެއްޖެނަމަ، ފަހެ ތިބާ ވާހުށިކަމެވެ."" [297]."
[297] الترمذي برقم (3579)، والنسائي (1/279) برقم (572)، والحاكم (1/309)، وانظر: صحيح الترمذي (3/183، وجامع الأصول بتحقيق الأرناؤوط (4/144).,[297] ރިވާކުރެއްވީ އައް-ތިރްމިޛީ ނަމްބަރު 3579 ގައި، އަދި އައް-ނަސާއީ 1/279 ގެ ނަމްބަރު 572 ގައި، އަދި އަލް-ޙާކިމު 1/309 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 3/183 އަދި އަލް-އަރްނާއޫޠުގެ ޖާމިޢުލް-އުޞޫލުގެ ތަޙްޤީޤުގެ 4/144 ބައްލަވާށެވެ.
وَقَالَ ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«أَقْرَبُ مَا يَكُونُ العَبْدُ مِنْ رَبِّهِ وَهُوَ سَاجِدٌ فَأَكثِرُوا الدُّعَاءَ»[298].,"""އަޅާ އޭނާގެ ވެރި ރައްބާ އެންމެ ކައިރިވެގެންވަނީ، އޭނާ ސަޖިދާގައި އޮންނަ ޙާލަތުގައެވެ. އެހެންކަމުން ތިޔަބައިމީހުން (ސަޖިދާގައި) ދުޢާކުރުން ގިނަކުރާށެވެ."" [298]."
[298] مسلم (1/350) برقم (482).,[298] ރިވާކުރެއްވީ މުސްލިމް 1/350 ގެ ނަމްބަރު 482 ގައެވެ.
وَقَالَ ﷺ:,އަދިވެސް އެކަލޭގެފާނު ﷺ ޙަދީޘް ކުރެއްވިއެވެ:
«إِنَّهُ لَيُغَانُ عَلَى قَلْبِي وَإِنِّي لأَسْتَغْفِرُ اللَّهَ فِي اليَوْمِ مِائَةَ مَرَّةٍ»[299].,"""ހަމަކަށަވަރުން ތިމަންކަލޭގެފާނު ހިތް ފަރުދާވެއެވެ. އަދި ތިމަންކަލޭގެފާނު ދުވާލަކު ސަތޭކަ ފަހަރު ﷲ ގެ ޙަޟްރަތުން ފާފަފުއްސެވުމަށް އެދި ދަންނަވަމެވެ."" [299]."
[299] أخرجه مسلم (4/2075) برقم (2702)، قال ابن الأثير: «لَيُغَانُ عَلَى قَلْبِي»، أي ليُغطَّى ويُغشى، والمراد به: السهو؛ لأنه كان ﷺ لا يزال في مزيد من الذكر والقربة ودوام المراقبة، فإذا سها عن شيء منها في بعض الأوقات، أو نسي، عَدَّهُ ذَنباً على نفسه، ففزع إلى الاستغفار. انظر: جامع الأصول (4/386).,[299] މި ޙަދީޘް ނެރުއްވީ މުސްލިމް 4/2075 ގެ ނަމްބަރު 2702 ގައެވެ. އިބްނުލް-އަޘީރު ވިދާޅުވިއެވެ: «لَيُغَانُ عَلَى قَلْبِي» އެބަހީ: ހިތްޕުޅު ފަރުދާކުރެވި ފޮރުވާލެވޭ ވާހަކައެވެ. އޭގެ މުރާދަކީ: ހަނދުމަނެތި ޣާފިލުވުމެވެ. އެހެނީ އެކަލޭގެފާނު ޛިކުރުކުރައްވާ، ކުއްތަންވެވަޑައިގަތުމާއި (ކުށެއް ކުރެވޭތޯ) ބަލަބަލާ ފާރައަށް ހުންނެވުން އިތުރުކުރެއްވުމުގައި ދެމިހުންނަވައެވެ. ދެންފަހެ ބައެއް ވަޤުތުތަކުގައި އެއިން ކަމަކާމެދު އެކަލޭގެފާނުގެ ސަމާލުކަން ގެއްލި ނުވަތަ ހަނދުމަފުޅު ނެތިއްޖެނަމަ، އެއީ އެކަލޭގެފާނުގެ ނަފްސުފުޅަށް ކުރެވުނު ކުށެއްގެ ގޮތުގައި ބައްލަވައެވެ. އެހެންވެގެން ފާފަފުއްސެވުމަށް އެދިވަޑައިގަންވަން އަވަސްވެލައްވައެވެ. ޖާމިޢުލް-އުޞޫލުގެ 4/386 ބައްލަވާށެވެ.
130. فَضْلُ التَّسْبِيحِ وَالتَّحْمِِيدِ، وَالتَّهْلِيلِ، وَالتَّكْبِيرِ,130. ތަސްބީޙައާއި، ޙަމްދުކުރުމާއި، ތަހްލީލުކިޔުމާއި، ތަކްބީރު ކިޔުމުގެ މާތްކަން
قَالَ ﷺ:,އެކަލޭގެފާނު ﷺ ޙަދީޘްކުރެއްވިއެވެ:
«مَنْ قَالَ:,«މިހެން ކިޔައިފި މީހާ:
سُبْحَانَ اللَّهِ وَبِحَمْدِهِ,"سُبْحَانَ اللَّهِ وَبِحَمْدِهِ 
 މާނައީ: ""ﷲ ހުސްޠާހިރުވަންތައެވެ. އެކަލާނގެއަށް ޙަމްދުކުރުމާ އެކުއެވެ."""
سُبْحَانَ اللَّهِ وَبِحَمْدِه,ސުބްޙާނައްލޯހި ވަބިޙަމްދިހް
فِي يَوْمٍ مِائَةَ مَرَّةٍ حُطَّتْ خَطَايَاهُ وَلَوْ كَانَتْ مِثْلَ زَبَدِ البَحْر»[300].,"ދުވާލަކު ސަތޭކަ ފަހަރު (އެހެން ކިޔައިފި މީހާ)؛ އޭނާގެ ފާފަތައް ކަނޑުގެ ފޮނު ފަދައިން (އެހާ ގިނަވިނަމަވެސް) ފުހެވިގެންދެއެވެ."" [300]."
