bodyAR,bodyDV
ولو طَهُرَتْ بانقطاعِ الدَّمِ عنها فهيَ طاهرٌ ولو قبلَ الأربَعين، فَتَغتَسِلُ وتُصلِّي وتَصومُ ويُجامِعُها زَوجُها، إلَّا أَنْ يكونَ الانقطاعُ أقلَّ مِن يومٍ فلا حُكمَ له، قاله في المُغنِى[66].,އަދި ސާޅީސް ދުވަހުގެ ކުރިންވިޔަސް އެކަނބުލޭގެ ކިބައިން ލޭ އައުން މެދުކެނޑިގެން ޠާޙިރުވެއްޖެނަމަ، ފަހެ އެކަނބުލޭގެ އެވަނީ ޠާހިރުވެފައެވެ. ދެން އެކަނބުލޭގެ ހިނައިގަނެފައި، ދެން ނަމާދުކޮށް، ރޯދަ ހިފައި، އަދި އެކަނބުލޭގެ ފިރިމީހާ އެކަނބުލޭގެއާ ޖިމާޢުވާންވީއެވެ. އެކަމަކު ލޭ މެދުކެނޑިގެން ދިޔައީ އެއްދުވަހަށްވުރެ މަދު ގަޑިއަކަށްނަމަ، ފަހެ އެއަކަށް ޙުކުމެއް ނެތެވެ. (އެބަހީ: އަދި ޠާހިރުވީކަމަށް ޙުކުމެއް ނުކުރެވޭނެއެވެ.) އަލް-މުޣްނީގައި އެފަދައިން ވިދާޅުވިއެވެ. [66].
[66] المغني (252/1-253).,[66] އަލް-މުޣުނީ (252/1-253).
ولا يَثبتُ النِّفاسُ إلَّا إذا وضعَتْ ما تَبيَّنَ فيه خَلْقُ إنسانٍ، فلو وضعَتْ سقْطًا صغيرًا لم يتبيَّنْ فيه خَلْقُ إنسانٍ فليسَ دمُها دَمَ نفاسٍ، بل هو دَمُ عِرْقٍ، فيكونُ حُكمُها حُكمَ المُسْتَحاضَةِ، وأقلُّ مُدَّةٍ يتبيَّنُ فيها خَلقُ إنسانٍ ثمانونَ يومًا مِنِ ابتداءِ الحملِ، وغالبُها تِسعونَ يومًا.,އަދި އިންސާނެއްގެ ޞޫރަ ބަޔާންވެ ދައްކުވައިދޭ އެއްޗެއް ވިހައިގެން ނޫނީ ނިފާސްވިކަން ޘާބިތުނުވާނެއެވެ. ފަހެ އެގޮތުން އިންސާނެއްގެ ޞޫރަ ބަޔާންނުވެެ ސާފުނުވާ، ކުޑަ އެއްޗެއް ވެއްޓުނުނަމަ، ފަހެ އެކަނބުލޭގެއަށް އަންނަ ލެޔަކީ ނިފާސް ލެޔެއް ނޫނެވެ. ކިއެއްތަ، އެއީ ނާރަކުން އަންނަ ލެޔެކެވެ. ފަހެ އޭރުން އެކަނބުލޭގެ ޙުކުމަކަށްވާނީ އިސްތިޙާޟާވެފައިވާ އަންހެނާގެ ޙުކުމެވެ. އަދި އިންސާނެއްގެ ޞޫރަ ހާމަވާ އެންމެ ކުޑަ މުއްދަތަކީ، ބަލިވެ އިނުން ފެށުމަށްފަހު އަށްޑިހަ ދުވަހެވެ. އަދި ޣާލިބު ޢާއްމު ގޮތެއްގައި އެއީ ނުވަދިހަ ދުވަހެވެ.
قال المَجدُ ابنُ تيميَّةَ: فمتَى رأَتْ دمًا يومًا على طَلْقٍ قبلَها لم تلتفِتْ إليه وبعدَها تُمْسكُ عنِ الصلاةِ والصيامِ، ثمُ إنِ انكشَفَ الأمرُ بعدَ الوضعِ على خلافِ الظاهرِ رجَعَتْ فاستدركَتْ، وإن لم يَنكشِفِ الأمرُ استمرَّ حُكمُ الظاهرِ فلا إعادةَ. نقَلَه عنه في شرح الإقناعِ[67].,"އަލް-މަޖްދު އިބްނު ތައިމިއްޔާ ވިދާޅުވިއެވެ: ވިހެއުމުގެ ވޭންވަރާއެކު (ވިހެއުމުގެ) ކުރިން ލޭ ފެންނަ އިރުން، އެކަނބުލޭގެ އެއަށް ބެލުމެއް ނެތެވެ. އަދި ވިހެއުމުގެ ފަހުން ފެންނަ ލޭގެ މައްޗަށް ނަމާދާއި ރޯދަ ހިފުމުން ދުރުވާހުއްޓެވެ. ދެން ވިހެއުމަށްފަހު، އެފަހަރު ހާމަވިގޮތާ ޚިލާފަށް ކަންތައް ހުރިކަން ހާމަވެއްޖެނަމަ (އެބަހީ: އިންސާނެއްގެ ޞޫރަ ނެތް އެއްޗެއް ވެއްޓުނުނަމަ)، އެނބުރި ގޮސް ޤަޟާކުރާނީއެވެ. އަދި އެކަން ހާމަނުވެއްޖެނަމަ، ބޭރުފުށަށް ފެނުނުގޮތަށް ޢަމަލުކުރަމުންދާނީއެވެ. ފަހެ އެގޮތުން އިޢާދަކޮށް ޤަޟާކުރުމެއް ނުވެއެވެ.
 މިބަސްފުޅު އެކަލޭގެފާނުގެ އަރިހުން ނަޤުލުކުރެއްވީ ޝަރްޙު އަލް-އިޤްނާޢުގައެވެ. [67]."
[67] كشاف القناع (219/1),[67] ކައްޝާފުލް-ޤިނާޢު (219/1)
أحكامُ النِّفاسِ:,ނިފާސްގެ ޙުކުމްތައް:
أحكامُ النِّفاسِ كأحكامِ الحَيضِ سَواءٌ بِسَواءٍ، إلَّا فيما يأتِي:,"ނިފާސްގެ ޙުކުމްތައްވަނީ ޙައިޟުގެ ޙުކުމްތައް ފަދައިން، ހަމަ ތުނޑުން ތުނޑަށް އެއްގޮތަށެވެ.
 އަންނަނިވި ކަންތަކުގައި މެނުވީއެވެ:"
الأولُ: العِدَّةُ فتُعتَبَرُ بالطَّلاقِ دُونَ النِّفاسِ؛ لأنَّه إنْ كانَ الطَّلاقُ قبلَ وَضعِ الحَملِ انقضَتِ العِدَّةُ بوضعِه لا بالنِّفَاسِ، وإن كانَ الطَّلاقُ بعدَ الوَضعِ انتَظَرَتْ رُجوعَ الحيضِ كما سَبَقَ.,ފުރަތަމައީ : ޢިއްދާގައެވެ. ފަހެ އެެގޮތުން ޢިއްދާގައި ބެލެނީ ވަރިއަށެވެ. ނިފާސްގެ ލެޔަކަށް ނޫނެވެ. އެހެނީ ވަރިކުރީ ވިހެއުމުގެ ކުރިން ނަމަ، ވިހެއުމުން އެވަނީ ޢިއްދަ ނިމިފައެވެ. ނިފާސްގެ ލޭ ނިމުމަކުންނެއް ނޫނެވެ. އަދި ވަރިކުރީ ވިހެއުމަށްފަހު ނަމަ، ޙައިޟުގެ ލޭ އަނބުރާ އަންނަންދެން އިންތިޡާރު ކުރާނީއެވެ. އެއީ އިސްވެ ދިޔަ ފަދައިންނެވެ.
الثاني: مُدَّةُ الِإيلاءِ يُحسَبُ مِنها مُـدَّةُ الحَيضِ ولا يُحسَبُ مِنها مُـدَّةُ النِّفاسِ.,ދެވަނަ ކަމަކީ: އީލާއުގެ މުއްދަތެވެ. އީލާއުގެ މުއްދަތު ގުނާއިރު އޭގައި ޙައިޟުގެ މުއްދަތު ހިމެނެއެވެ. އަދި އެހެނަސް ނިފާސްކަމުގެ މުއްދަތު ނުހިމެނެއެވެ.
والِإيلاءُ: أنْ يَحلِفَ الرَّجُلُ على تَركِ جماعِ امرأتِه أبدًا أو مُدَّةً تَزيدُ على أربعةِ أشهرٍ، فإذا حَلَفَ وطالبَتْه بالجِماعِ جَعَلَ له مُدَّةَ أربعة أشهرٍ من حَلِفِه، فإذا تَمَّتْ أُجْبِرَ على الجِماعِ أو الفِراقِ بطلبِ الزوجةِ، فهذه المُدَّةُ إذا مَرَّ بالمرأةِ نِفاسٌ لم يُحسَبْ على الزوجِ، وزِيدَ على الشهورِ الأربعةِ بقَدْرِ مُدَّتِه، بخلافِ الحيضِ فإنَّ مُدَّتَه تُحسَبُ على الزوجِ.,އަދި އީލާއުކުރުމަކީ: ފިރިހެންމީހާ އަބަދަށްޓަކައި ނުވަތަ ހަތަރު މަހަށްވުރެ ދިގު މުއްދަތަކަށް އަނބިމީހާއާ ޖިމާޢުވުން ދޫކޮށްލުމުގެ މައްޗަށް ގަންދީ ހުވާކުރުމެވެ. އެގޮތުން އޭނާ އެގޮތަށް ހުވާކޮށްފައި، ދެން އަނބިމީހާ ޖިމާޢުވުމަށް އޭނާގެ ގާތުން އެދިއްޖެނަމަ، އޭނާ ހުވާކުރުމުން ފެށިގެން ހަތަރު މަސްދުވަހުގެ މުއްދަތެއް ދެވޭނެއެވެ. ދެން އެ މުއްދަތު ނިމިއްޖެ ނަމަ، އަނބިމީހާގެ އެދުމުގެ މަތިން ޖިމާޢުވުމަށް ނުވަތަ ވަކިވާން މަޖުބޫރު ކުރެވޭނެއެވެ. މި މުއްދަތުގައި އަންހެންމީހާއަށް ނިފާސްގެ ލޭ އައިސްގެން ދުވަސްވަރެއް ހިނގައްޖެނަމަ، ފިރިމީހާއަށް ދެވުނު ދުވަސްތަކުގައި އެ ދުވަސްތައް ނުހިމެނޭނެއެވެ. އަދި ނިފާސްގެ މުއްދަތުގެ ހުރި މިންވަރެއް، އެއްކަލަ ހަތަރު މަސްގެ ތެރެއަށް އިތުރުކުރެވޭނެއެވެ. އެއީ ޙައިޟުއާ ޚިލާފަށެވެ. އެގޮތުން ޙައިޟުގެ މުއްދަތު ހަމަ ފިރިމީހާއަށް ދެވުނު ދުވަސްތަކުގެ ތެރޭގައި ހިމެނޭނެއެވެ.
الثالِثةُ: البُلوغُ يحصلُ بالحيضِ ولا يحصلُ بالنِّفاسِ؛ لأنَّ المرأةَ لا يُمكنُ أن تَحملَ حتَّى تُنزلَ، فيكونَ حصولُ البُلوغِ بالإنزالِ السابقِ للحملِ.,"ތިންވަނައީ: ބާލިޣުވުމުގައެވެ. ބާލިޣުވުން ޙާޞިލުވަނީ ޙައިޟުންނެވެ. ނިފާސްވެގެން އެކަން ޙާޞިލު ނުވެއެވެ. އެހެނީ އަންހެނަކު (ޙައިޟުގެ ލޭ) ފައިބައިފުމަށް ދާންދެން ބަލިވެއިނުމަކީ، ވާނޭކަމެއް ނޫނެވެ.
 އެހެންކަމުން ބާލިޣުވުން ޙާޞިލުވަނީ، ބަލިވެއިނުމުގެ ކުރިން އަންނަ ލޭ ގެ ސަބަބުންނެވެ."
الرابعُ: أنَّ دَمَ الحيضِ إذا انقطعَ ثُمَّ عادَ في العادةِ فهوَ حيضٌ يَقينًا، مثل أن تَكونَ عادتُها ثمانيةَ أيامٍ، فَترَى الحيضَ أربعةَ أيامٍ، ثُمَّ ينقطعُ يومين، ثُمَّ يعودُ في السابعِ والثامنِ، فهذا العائدُ حيضٌ يقينًا يثبتُ له أحكامُ الحيضِ،,ހަތަރުވަނައީ: ޙައިޟުގެ ލޭ މެދުކެނޑިފައި ދެން އޭނާގެ ޢާދައިގެ ދުވަސްތަކުގެ ތެރޭގައި އެނބުރި ލޭ އައިސްފިނަމަ، އެއީ ހަމަ ޔަޤީނުންވެސް ޙައިޟެވެ. މިޘާލަކަށް: މީހެއްގެ ޢާދައަކީ އަށް ދުވަސް ކަމުގައިވެފައިި، ފަހެ ދެން ހަތަރު ދުވަސް ވަންދެން ޙައިޟުގެ ލޭ ފެނިފައި، ދެން ދެ ދުވަސް ވަންދެން މެދުކެނޑިފައި، ދެން ހަތްވަނަ އަދި އަށްވަނަ ދުވަހު ލޭ އަނބުރާ އައުމެވެ. ފަހެ އެނބުރި އައި މި ލެޔަކީ ޔަޤީނުންވެސް ޙައިޟުގެ ލެޔެވެ. އަދި އެއަށް ޙައިޟުގެ ޙުކުމްތައް ދެވި ޘާބިތު ކުރެވޭ ހުއްޓެވެ.
وأمَّا دَمُ النِّفاسِ فإذا انقطعَ قبلَ الأربَعين ثُمَّ عادَ في الأربَعين فهو مَشكوكٌ فيه فيجِبُ عليها أن تصلِّيَ وتصومَ الفَرضَ المُؤقَّتَ في وقتِه، ويَحرمُ عليها ما يَحرمُ على الحائضِ غيرَ الواجباتِ، وتقضِي بعدَ طُهرِها ما فعلَتْه في هذا الدَّمِ مِمَّا يجبُ على الحائضِ قضاؤُه. هذا هوَ المشهورُ عندَ الفُقهاءِ منَ الحنابلةِ[68].,އަނެއްކޮޅުން ނިފާސްގެ ލެޔަށް ބަލާއިރު، ސާޅީސް ދުވަސްވުމުގެ ކުރިން ލޭ ހުއްޓިފައި ދެން އަނެއްކާ ސާޅީހުގެ ތެރޭގައި ލޭ އައިސްފިނަމަ، އެއީ ޝައްކު ކުރެވޭ ލެޔެކެވެ. އެގޮތުން އެކަނބުލޭގެ ނަމާދުކޮށް، އަދި ވަޤުތު ކަނޑައެޅިގެންވާ ފަރުޟު ރޯދަ އެ ވަޤުތުގައި ހިފުން ވާޖިބުވާނެއެވެ. އަދި އެއާއެކު ޙައިޟުވާ އަންހެނާގެ މައްޗަށް ޙަރާމްވާ ކަންކަން އޭނާގެ މައްޗަށްވެސް ޙަރާމްވެއެވެ. ކުރަންޖެހޭ ވާޖިބުތައް މެނުވީއެވެ. އަދި ޙައިޟުވެފައިވާ އަންހެނާ ޤަޟާކުރުން ވާޖިބުވެގެންވާ ކަންކަމުން މީނާ އެލޭގެ މުއްދަތުގައި ކޮށްފައިވާ ކަންކަން، ޠާހިރުވުމަށްފަހު ޤަޟާކުރާނީއެވެ. މިއީ ޙަންބަލީ ފިޤުހުވެރިންގެ މެދުގައިވާ މަޝްހޫރު ރައުޔެވެ. [68].
[68] المغني (253/1).,[68] އަލް-މުޣުނީ (253/1).
والصَّوابُ أنَّ الدَّمَ إذا عاوَدَها في زمَنٍ يمكِنُ أن يكونَ نِفاسًا فهو نِفاسٌ، وإلَّا فهو حيضٌ إلَّا أنْ يستمرَّ عليها فيكونَ اسْتِحاضَةً.,އަދި ޞައްޙަ ރަނގަޅު ރައުޔަކީ: ނިފާސްކަމުގައި ބެލެވޭނެ މުއްދަތެއްގައި އަނބުރާ އަންނަ ލޭ ބެލެވޭނީ ނިފާސްކަމުގައެވެ. އެހެން ނޫނީ އެއީ ޙައިޟުގެ ލެޔެވެ. ނުހުއްޓި ދިގުލައިގެން ގޮސްފިނަމަ މެނުވީއެވެ. ފަހެ އެހިނދުން އެވާނީ އިސްތިޙާޟާ ކަމުގައެވެ.
وهذا قريبٌ مما نقَلَه في المُغني[69] عنِ الإمامِ مالكٍ رَحِمَهُ الله حيثُ قالَ: وقالَ مالكٌ:,މިއީ އަލް-މުޣްނީ[69] ގައި އިމާމް މާލިކު رحمه الله ގެ އަރިހުން ނަޤުލުކުރައްވާފައިވާ ގޮތާ ކައިރި ބަސްފުޅެކެވެ. އެގޮތުން (އިބްނު ޤުދާމާ) ވިދާޅުވިއެވެ: އަދި މާލިކު ވިދާޅުވިއެވެ:
«إِنْ رأتِ الدَّمَ بعدَ يومينِ أو ثلاثـةٍ -يعني: مِنِ انقطاعِـه- فهـو نِفاسٌ وإلَّا فهـو حَيـضٌ». اﻫ,ދެތިން ދުވަސް ފަހުން ލޭ ފެނިއްޖެނަމަ -ޔަޢުނީ: ލޭ ހުއްޓުމަކަށްފަހު ފެނިއްޖެނަމަ،- ފަހެ އެއީ ނިފާސްގެ ލެޔެވެ. އަދި އެހެން ނޫންނަމަ، ފަހެ އެއީ ޙައިޟުގެ ލެޔެވެ. އހ.
وهـو مُقتضى اختيارِ شيخِ الإسـلامِ ابنِ تيميَّةَ رَحِمَهُ الله.,އަދި އެއީޝައިޚުލް-އިސްލާމް އިބްނު ތައިމިއްޔާ رحمه الله ގެ އިޚްތިޔާރުން ލާޒިމްކުރާ ގޮތެވެ.
[69] المغني (253/1).,[69] އަލް-މުޣުނީ (253/1).
وليسَ في الدِّماءِ شيءٌ مشكوكٌ فيه بحسبِ الواقعِ، ولكنَّ الشكَّ أمرٌ نِسبيٌّ يختلفُ فيه الناسُ بحسبِ علومِهِم وأفهامِهِم، والكِتابُ والسُّنةُ فيهما تِبيانُ كُلِّ شيءٍ، ولم يُوجِبِ الله سبحانه على أحدٍ أَنْ يصومَ مرَّتَين، أو يطوفَ مرَّتَين، إلَّا أَنْ يكونَ في الأوَّلِ خَلَلٌ لا يُمكنُ تداركُه إلَّا بالقضاءِ، أمَّا حيثُ فَعلَ العبدُ ما يقدِرْ عليه منَ التَّكليفِ بحسبِ استِطاعتِه فقَدْ برِئَتْ ذِمَّتُه، كما قالَ تعالى:,ވާޤިޢުގެ ކަންކަން ޙަޤީޤަތަށް އޮތްގޮތަށް ބަލާއިރު (އަންހެނާއަށް އަންނަ ޠަބީޢީ) ލޭ ތަކުގައި ޝައްކުވާ އެއްޗެއް ނުވެއެވެ. ނަމަވެސް ޝައްކުވުމަކީ ނިސްބަތުން އަންނަ ކަމެކެވެ. މީސްތަކުންގެ ހުރި ޢިލްމާއި ފަހުމްވުމާއި ވިސްނުމުގެ މައްޗަށް އޭގައި ތަފާތުވެއެވެ. އަދި ޤުރްއާނާއި ސުންނަތުގައި ހުރިހާ އެއްޗެއް ބަޔާންވެގެންވެއެވެ. އަދި ﷲ ސުބްޙާނަހޫ ވަތަޢާލާ އެއްވެސް މީހެއްގެ މައްޗަށް ދެ ފަހަރު ރޯދަ ހިފަން، ނުވަތަ ދެ ފަހަރު ޠަވާފުކުރަން ވާޖިބު ނުކުރައްވައެވެ. އެއީ ޤަޟާކޮށްގެން މެނުވީ ހަމަނުކުރެވޭފަދަ މައްސަލައެއް ފުރަތަމަ ކަންތަކުގައި ހުރެއްޖެނަމަ މެނުވީއެވެ. ދެންފަހެ އަޅާގެ ކުޅަދާނަކަން ހުރި މިންވަރަކުން ތަކްލީފު ޖެއްސެވިގެންވާ ކަންތައް އަދާކުރާހިނދު، ފަހެ އޭނާގެ ޒިންމާ އެވަނީ ބަރީއަވެފައެވެ. އެއީ ﷲ ތަޢާލާ ވަޙީކުރެއްވި ފަދައިންނެވެ:
﴿لَا يُكَلِّفُ ٱللَّهُ نَفۡسًا إِلَّا وُسۡعَهَاۚ...﴾,"﴿لَا يُكَلِّفُ ٱللَّهُ نَفۡسًا إِلَّا وُسۡعَهَاۚ...﴾
 މާނައީ: ""އެއްވެސް ނަފްސެއް ކުޅަދާނަކަން ހުރި ވަރަކަށް މެނުވީ އެއިލާހު އެ ނަފްސަށް ތަކްލީފު ނުޖައްސަވަތެވެ..."""
[البقرة:286]،,[އަލް-ބަޤަރާ: 286]
وقالَ:,އަދިވެސް އެއިލާހު ވަޙީކުރެއްވިއެވެ:
﴿فَٱتَّقُواْ ٱللَّهَ مَا ٱسۡتَطَعۡتُمۡ...﴾,"﴿فَٱتَّقُواْ ٱللَّهَ مَا ٱسۡتَطَعۡتُمۡ...﴾
 ""...ފަހެ ތިޔަބައިމީހުންނަށް ކުޅަދާނަވީވަރަކަށް ﷲ އަށް ތަޤުވާވެރިވާށެވެ..."""
[التغابن:16].,[އައް-ތަޣާބުން: 16].
الفرقُ الخامسُ بين الحَيضِ والنِّفاسِ: أنَّه في الحيضِ إذا طَهُرَتْ قبلَ العادةِ جازَ لزوجِها جماعُها بدونِ كراهةٍ، وأمَّا في النِّفاسِ فإذا طَهُرَتْ قبلَ الأربعينَ فيُكـرَهُ لزوجِها جماعُها على المشهـورِ في المذهبِ، والصَّـوابُ أنَّه لا يُكرهُ له جماعُها،,ޙައިޟާއި ނިފާސްގެ ދެމެދުގައި ހުރި ފަސްވަނަ ފަރަޤު: ޙައިޟުގެ ދުވަސްވަރު ޙައިޟުވުމުގެ ޢާދައަށްވުރެ ކުރިން ޠާހިރުވެއްޖެނަމަ، އެއްވެސް މަކްރޫހަ ކަމެއް ނެތި ފިރިމީހާ އެކަނބުލޭއާ ޖިމާޢުވުން ހުއްދަވެގެންވެއެވެ. އަދި އަނެއްކޮޅުން ނިފާސްގައިނަމަ، ސާޅީސް ދުވަހުގެ ކުރިން ޠާހިރުވެއްޖެނަމަ، މަޛްހަބުގައި މަޝްހޫރު ރައުޔުގެ މައްޗަށް، ފިރިމީހާ އޭނާއާ ޖިމާޢުވުން މަކްރޫހަވެގެންވެއެވެ. އަދި ރަނގަޅު ގޮތަކީ އެކަނބުލޭގެއާ ޖިމާޢުވުން މަކްރޫހަވެގެން ނުވުމެވެ.
